1:Date;2:Time;3:Temperature_Comedor_Sensor;4:Temperature_Habitacion_Sensor;5:Weather_Temperature;6:CO2_Comedor_Sensor;7:CO2_Habitacion_Sensor;8:Humedad_Comedor_Sensor;9:Humedad_Habitacion_Sensor;10:Lighting_Comedor_Sensor;11:Lighting_Habitacion_Sensor;12:Precipitacion;13:Meteo_Exterior_Crepusculo;14:Meteo_Exterior_Viento;15:Meteo_Exterior_Sol_Oest;16:Meteo_Exterior_Sol_Est;17:Meteo_Exterior_Sol_Sud;18:Meteo_Exterior_Piranometro;19:Exterior_Entalpic_1;20:Exterior_Entalpic_2;21:Exterior_Entalpic_turbo;22:Temperature_Exterior_Sensor;23:Humedad_Exterior_Sensor;24:Day_Of_Week
25/04/2012;04:30;20274;19954;12;206848;213259;34.5293;39.8573;11768;15604;0;958;0;0;0;0;-2652;0;0;0;15268;59.6987;3
25/04/2012;04:45;20176;19.8487;12;206667;214347;34.6653;40012;11.7847;15328;0;3.37667;0.0646667;0;0;0;-2964;0;0;0;15.1813;60184;3
25/04/2012;05:00;20.0887;19.7393;12;206699;213867;34.86;40096;11.6053;15.2307;0;54.4853;0;0;0;0;-2808;0;0;0;15.0633;60.6;3
25/04/2012;05:15;19976;19.6393;11.0667;207584;213611;34.7933;40116;11.6867;14.76;0;491232;0;0;408576;0;-948;0;0;0;14.9813;60.7387;3
25/04/2012;05:30;19.88;19.5333;11;207.36;214197;34.7813;40.0813;18.1587;24692;0;612949;0;2107.39;11152.4;2214.91;17.0393;0;0;0;14.8733;60.7947;3
25/04/2012;05:45;19.7767;19.4333;11.5333;206795;215019;34.6107;39.8467;21182;24676;0;613931;0.137333;5182.46;27267.8;5089.28;48556;0;0;0;14.8633;60208;3
25/04/2012;06:00;19.6953;19372;11.3333;208139;216245;34.8107;40.0773;21.4733;24.8547;0;615573;52;9267.54;50502.3;8744.96;102619;0;0;0;14.86;59.7067;3
25/04/2012;06:15;19.6493;19314;10;209045;215829;34904;40204;21.1827;25896;0;616939;234;10048.5;53835.1;9790.81;140453;0;0;0;14.91;58704;3
25/04/2012;06:30;19614;19.28;10.3333;208597;215125;35.0107;40.1933;20.8233;35.7347;0;617621;438;11193.3;61661.2;11244.5;188245;0;0;0;15034;58.0907;3
25/04/2012;06:45;19.5673;19.25;11;209099;215115;35.1893;40096;21.2287;43.1973;0;617.92;604;10492.9;60301.3;11502.9;213973;0;0;0;15.1693;57.6453;3
25/04/2012;07:00;19.5633;19236;11;208.64;214379;35.1093;39.8773;21.2293;50352;0;618.56;392;10677.6;65716.2;13616.5;256523;0;0;0;15348;56.7653;3
25/04/2012;07:15;19.5633;19.24;11;208661;213387;35352;39.8453;27.5127;70.5307;0;619328;0.491333;11451.7;74503.5;17414.8;318.24;0;0;0;15598;55.88;3
25/04/2012;07:30;19602;19.27;11;209141;213653;35.5133;39.7347;33.8907;91184;0;620309;0.951333;11774;78708.7;22328.7;373248;0;0;0;15.9107;54.9467;3
25/04/2012;07:45;19.6627;19.34;12.8667;208523;213259;35788;39.7547;41.3373;114507;0;620.48;1.06333;11988.3;80762.2;27704;426325;0;0;0;16276;53648;3
25/04/2012;08:00;19738;19.3947;14.4667;208309;212875;36.1067;39.4187;44.5827;114064;0;621163;1.07867;12189.7;81906.3;33663.7;479552;0;0;0;16768;52.6293;3
25/04/2012;08:15;19842;19526;15;208203;212256;36.0053;38.9293;51.72;114837;0;621.76;896;12341.2;82900.3;39607;526464;0;0;0;17.2933;51656;3
25/04/2012;08:30;19986;19.7107;15.7333;208576;215.68;35.9373;38.5827;51736;104357;0;622187;854;12489.4;82335.1;44441.6;570816;0;0;0;17.8993;50912;3
25/04/2012;08:45;20.1533;19842;16;210965;222133;36.0093;38.5987;51.9173;84.72;0;622784;1.19867;12526.9;85254.1;49031.9;617664;0;0;0;18506;50.1013;3
25/04/2012;09:00;20.4253;20.1933;16.8;219477;261643;35.5947;38.7;55736;84.6613;0;622741;1.45267;11881.8;81540.4;50531;640533;0;0;0;19.1647;49.1893;3
25/04/2012;09:15;20656;20546;18;235403;296971;35.6107;38936;79.7413;97.4667;0;622912;1.55933;11866.8;81941.8;54520.5;694229;0;0;0;19.8433;48.3413;3
25/04/2012;09:30;20.8827;20.8573;18;252651;313216;35.8413;38.9293;81.6827;114.72;0;622997;1574;11580.8;77919.6;57270.3;736512;0;0;0;20562;47552;3
25/04/2012;09:45;21.1467;21.0933;19.6;277525;307435;36.14;38616;81.5627;114763;0;623.04;2.05533;11208.7;71538;59266.4;774656;0;0;0;21.2507;46424;3
25/04/2012;10:00;21.4213;21.3453;21;278645;297952;36.26;38.5707;81.5013;117541;0;623.04;2.34133;10785.8;63097.5;60369.6;808107;0;0;0;21.9227;45696;3
25/04/2012;10:15;21.7013;21672;21;278048;289.92;36.2987;38436;81584;144683;0;623.04;2278;10320.6;50342.6;60907.5;836693;0;0;0;22.58;44.7547;3
25/04/2012;10:30;21.9907;22.0133;21.4;273333;280683;36.0987;38.2493;81.7627;142661;0;622912;2706;9597.95;38898.3;60822.9;855723;0;0;0;23.1907;43968;3
25/04/2012;10:45;22264;22356;22;269248;269685;35912;38096;81.5627;144341;0;622.4;2.70333;9361.41;30061.9;60325.9;874453;0;0;0;23.6893;43376;3
25/04/2012;11:00;22.5507;22656;22;264587;258816;35788;38.02;81.7413;144363;0;621845;3.32467;9124.86;22769;59446.6;889045;0;0;0;23.9667;43.7467;3
25/04/2012;11:15;22844;22.9587;22;253568;248032;35828;37.98;81.6613;144.32;0;621.76;3.48867;8859.65;18053.1;58365.3;903509;0;0;0;24184;43.7493;3
25/04/2012;11:30;23.1187;23.2587;22.1333;243072;239605;35972;37984;81744;144341;0;621.76;3.55;8594.43;15731.4;57005.4;919168;0;0;0;24.4667;43.8667;3
25/04/2012;11:45;23.3707;23.5293;23;236043;232725;35912;38.0267;81.3227;144603;0;621.76;3.07133;8766.46;13824;55099.4;924373;0;0;0;24.7947;44.0667;3
25/04/2012;12:00;23.6147;23788;22.0667;230229;227584;36004;38.0853;81.6827;144181;0;621632;3.26733;10077.5;11194.4;52868.4;927488;0;0;0;25.1467;43.7813;3
25/04/2012;12:15;23.8587;24.0347;22;225813;223584;35.9853;38144;81.4827;119371;0;621.76;3136;12749.5;10329.1;50973.4;930005;0;0;0;25516;43376;3
25/04/2012;12:30;24.1133;24268;22;221632;221024;36052;38.2867;81.5813;114491;0;621205;3.51667;17029.1;9848.83;48753.3;925909;0;0;0;25.8053;44296;3
25/04/2012;12:45;24352;24.48;22.2;218091;218155;36.2667;38.5573;81.0827;114.4;0;621.12;3.28467;23720.6;9089.02;46121;919552;0;0;0;26.04;44872;3
25/04/2012;13:00;24.5693;24.6613;23;216267;215627;36.3267;38812;81504;114411;0;621.12;3.19333;33022;8494.08;43499.5;914688;0;0;0;26.3107;45312;3
25/04/2012;13:15;24.78;24832;23;214731;214272;36388;39012;81.52;103189;0;621.12;2.52467;41252.2;8271.87;39717.5;878635;0;0;0;26624;45.32;3
25/04/2012;13:30;24.98;25.0067;23;213632;214.08;36.4813;39.1653;81.3627;86.2187;0;621.12;2.75933;52974.9;9081.86;37931.7;877739;0;0;0;26.9;44952;3
25/04/2012;13:45;25.1973;25156;22.4667;212864;212992;36664;39.2693;81.0827;91.6267;0;621.12;2.84867;65869.1;9719.81;34880.2;859008;0;0;0;27.1467;44.4027;3
25/04/2012;14:00;25.4267;25.3227;22.6667;211947;212235;37112;39368;79104;76.8293;0;621077;2492;70634.2;10757.5;30377.3;794517;0;0;0;27308;44336;3
25/04/2012;14:15;25.6173;25.4493;23;211.52;212853;37.4253;39488;81024;76.3013;0;621077;3.48333;77561.9;12018.3;30191.6;790656;0;0;0;27.4653;43816;3
25/04/2012;14:30;25.8333;25584;23;211211;211552;38.0413;39.5093;74.7547;62016;0;620864;2.20467;78736;11351.4;25998.7;711061;0;0;0;27.5453;44.1813;3
25/04/2012;14:45;26008;25692;23;210816;211.52;38.1;39.5187;63072;58.1093;0;620395;2.67267;73853.6;11637.4;22730.8;639.04;0;0;0;27536;43.9227;3
25/04/2012;15:00;26.1253;25772;23;209835;212139;38.9613;39696;44.0573;52.9653;0;619584;2.08067;43962.4;12949.5;18410.8;454784;0;0;0;27.3173;43.7227;3
25/04/2012;15:15;26.2707;25.8573;23;208832;211531;39284;39788;57.1827;62.8747;0;619755;2.90133;63193.1;16426.3;20989.3;595349;0;0;0;26.9533;44.12;3
25/04/2012;15:30;26364;25916;23.9333;207573;210496;39.8067;40.0973;38.6707;46.1227;0;619.2;2172;46571.5;13423.3;16454.3;430005;0;0;0;26616;44.6427;3
25/04/2012;15:45;26.4347;25972;24;206325;210613;40.14;40.2107;43.9173;51.4027;0;619.2;1.99733;59708.8;14664.4;20185.8;500821;0;0;0;26.2933;45.1333;3
25/04/2012;16:00;26496;25984;24;205355;210.24;40.4707;40.5373;25752;37.9053;0;618731;2.40867;33614.5;11315.5;15946.4;297.92;0;0;0;25.9827;45.5573;3
25/04/2012;16:15;26.52;25.9867;24;204203;210144;40.8093;40.5667;25822;39.8093;0;618475;1.87733;47543.6;11510.4;15753.2;367179;0;0;0;25.6147;45.9013;3
25/04/2012;16:30;26.5173;25992;23.8667;203.36;211616;40.8787;40792;21066;26.0907;0;618091;1432;19645.1;8171.52;9268.22;183829;0;0;0;25312;46384;3
25/04/2012;16:45;26.4973;25.9653;23;204149;211488;40.9973;41.0133;20904;24.4947;0;617792;1.54667;21169.5;7727.1;9461.42;188096;0;0;0;25.0667;46736;3
25/04/2012;17:00;26.4693;25936;23;203008;210251;41.0747;41.2267;20.9387;24.4147;0;617451;1.32867;13710;7375.87;8372.22;155461;0;0;0;24.8533;47.1147;3
25/04/2012;17:15;26444;25.9;23;202656;209248;41.12;41.2853;20.9213;24.7733;0;617.28;1.93333;10206.5;6666.24;7189.5;129237;0;0;0;24632;47528;3
25/04/2012;17:30;26396;25.8427;23;202464;208395;41.28;41.3733;20.9207;24.5933;0;616.64;1.73467;8365.06;5763.07;5963.78;106731;0;0;0;24.4053;48072;3
25/04/2012;17:45;26.3493;25808;23;201952;209195;41.4053;41.64;21148;24.5947;0;616.64;1126;6795.26;4738.05;4838.4;84.8853;0;0;0;24.1907;48.4213;3
25/04/2012;18:00;26.3027;25.7293;22.6667;201195;209376;41.5467;41.6933;20742;24.7733;0;616.64;1.49867;6465.54;4867.07;4558.85;68.8613;0;0;0;23992;48.9547;3
25/04/2012;18:15;26.2253;25.68;22;201568;208789;41.7013;42.04;21.1;24.5933;0;616171;1.41067;4307.97;3204.1;3125.25;45.6947;0;0;0;23.7733;49536;3
25/04/2012;18:30;26.1453;25604;21.3333;202091;208693;41.8853;42.0987;20.6607;24496;0;616;1.02333;2594.82;1835.01;1741.82;23118;0;0;0;23532;50144;3
25/04/2012;18:45;26084;25.5093;20;201557;209067;42.0427;42.1147;10838;22.3947;0;615872;0.877333;1333.25;236544;150528;7.07867;0;0;0;23.3;50.7333;3
25/04/2012;19:00;25988;25428;20.7333;201643;209344;42.1973;42248;11.1487;14452;0;475509;982;0;0;0;-2.54867;0;0;0;23064;51.5627;3
25/04/2012;19:15;25888;25.3253;20.2667;202805;209333;42.1093;42.2107;11.4427;14.8413;0;51.4193;1.09133;0;0;0;-3.18533;0;0;0;22.8453;52768;3
25/04/2012;19:30;25.7813;25.22;20;202795;210016;42.3093;42.3893;11.2133;14.3707;0;2498;0.786667;0;0;0;-3.38133;0;0;0;22.6253;53.6747;3
25/04/2012;19:45;25.6587;25.1053;19.6667;203477;210.72;42.8533;42.8;11.2467;14468;0;782;908;0;0;0;-3.18533;0;0;0;22364;54.5947;3
25/04/2012;20:00;25556;24.9987;19;203157;209.76;43176;43.0667;11426;14.5653;0;0.65;0.646667;0;0;0;-3238;0;0;0;22076;55.4613;3
25/04/2012;20:15;25.4413;24.9;19;202987;209237;43312;43.2053;11.1487;14.1267;0;0.65;0.301333;0;0;0;-3.38133;0;0;0;21.8467;56104;3
25/04/2012;20:30;25332;24.8013;18.8667;203477;210155;43.16;43.2773;11.0507;14.6467;0;694;0.423333;0;0;0;-3.12;0;0;0;21.6387;56728;3
25/04/2012;20:45;25.2173;24.7107;18;202901;209589;42.6907;43.4027;11426;14.1107;0;0.65;0.721333;0;0;0;-3042;0;0;0;21.4453;57.5253;3
25/04/2012;21:00;25.1107;24604;18;202347;209664;42.5547;43.5227;11.6053;14.2893;0;0.65;0.557333;0;0;0;-3.25067;0;0;0;21.2627;58.0293;3
25/04/2012;21:15;24.9947;24488;17.0667;202688;209824;42.9253;43.8107;11.0507;14.0133;0;0.65;0.480667;0;0;0;-3.18533;0;0;0;21.0733;58752;3
25/04/2012;21:30;24868;24396;17;201973;209312;41.7307;43.6267;11.5887;14.9227;0;0.65;0.760667;0;0;0;-3.17267;0;0;0;20896;59.1947;3
25/04/2012;21:45;24.7467;24.2853;17;202165;210293;41.9107;43928;11.23;14.1267;0;0.65;0.379333;0;0;0;-3.18533;0;0;0;20704;59.8827;3
25/04/2012;22:00;24.6227;24.1613;17;202475;209845;41716;44.2;11.5073;14224;0;0.65;0.303333;0;0;0;-3042;0;0;0;20.4773;60.44;3
25/04/2012;22:15;24516;24048;17;202059;210539;41.4587;44288;11426;14.76;0;0.606667;0.0933333;0;0;0;-3238;0;0;0;20.2933;61.1227;3
25/04/2012;22:30;24408;23956;16.8667;202453;209632;40.68;44104;11034;14.6307;0;0.65;0.678667;0;0;0;-3.18533;0;0;0;20.0973;61.4907;3
25/04/2012;22:45;24.2733;23828;16;201941;210613;40.4707;44.1253;11.5887;14484;0;0.65;0.641333;0;0;0;-3.17267;0;0;0;19.9087;62.0587;3
25/04/2012;23:00;24.1373;23.7107;16;202528;210165;39536;43.9467;11.1487;15296;0;0.65;0.666667;0;0;0;-3042;0;0;0;19766;62.4133;3
25/04/2012;23:15;24.0147;23596;16;202688;211637;40132;44.3947;11.4093;14.6627;0;0.65;0.316667;0;0;0;-3.12;0;0;0;19.5953;62.9547;3
25/04/2012;23:30;23.9;23.4827;16;202656;211627;39.9147;44.6907;11.5887;14.6947;0;0.65;0;0;0;0;-3.18533;0;0;0;19.37;62912;3
25/04/2012;23:45;23.7773;23372;16;203339;212309;39.7893;44664;11.2633;14.8253;0;0.65;0.0806667;0;0;0;-3.25067;0;0;0;19.1613;63424;3
26/04/2012;00:00;23.6533;23.2587;15.2;204235;213301;39.76;44.6533;11.6053;14484;0;0.65;0.173333;0;0;0;-3042;0;0;0;19.0167;64.3093;3.06667
26/04/2012;00:15;23.5333;23.1493;15;203573;211819;39.6347;44704;11.4427;14.9067;0;0.65;0.217333;0;0;0;-3.12;0;0;0;18912;64.6933;4
26/04/2012;00:30;23.4173;23.0533;15;204064;211179;39.4573;44.7093;11.6053;14.5;0;0.65;0;0;0;0;-2808;0;0;0;18818;65.04;4
26/04/2012;00:45;23332;22.9307;15.4;203765;211.68;39352;44.7627;11524;14.9227;0;0.65;0;0;0;0;-3.12;0;0;0;18.7413;65.3173;4
26/04/2012;01:00;23.2227;22828;15.9333;203.2;210901;39.0733;44.7253;11.6867;14.9067;0;0.65;0.533333;0;0;0;-3.18533;0;0;0;18.6767;65.7627;4
26/04/2012;01:15;23.1133;22.7307;15;203616;210549;38724;44632;11.6053;14.6627;0;0.65;0.632667;0;0;0;-3.12;0;0;0;18612;66.2933;4
26/04/2012;01:30;23;22.64;15;203285;210.88;38.5373;44728;11.7033;15.1827;0;0.65;0.207333;0;0;0;-3042;0;0;0;18.5373;66.6293;4
26/04/2012;01:45;22.8947;22.5373;15;202763;210795;38.3027;44696;11524;14.2893;0;0.65;0.163333;0;0;0;-2964;0;0;0;18.47;66.6933;4
26/04/2012;02:00;22.7853;22.4307;15;202944;210379;37752;44312;11524;15.1827;0;0.65;1.21333;0;0;0;-3.25067;0;0;0;18406;66.4507;4
26/04/2012;02:15;22664;22.3387;15;203189;211829;37.5253;44.2053;11524;14.4027;0;0.65;1332;0;0;0;-3.10733;0;0;0;18.3227;66.6853;4
26/04/2012;02:30;22.5707;22224;15;202805;213856;38.1053;44.9813;11.4427;14.5493;0;0.65;0.0673333;0;0;0;-2886;0;0;0;18.1867;67.0613;4
26/04/2012;02:45;22476;22132;15;204384;213.12;38084;45.0373;11622;14.5813;0;0.65;0;0;0;0;-2964;0;0;0;18.0733;67.0907;4
26/04/2012;03:00;22.3653;22044;15;204853;213472;38.0173;45008;11.6053;15.1987;0;0.65;0.0493333;0;0;0;-2964;0;0;0;17938;67.2267;4
26/04/2012;03:15;22.2653;21952;15;204597;214507;37.9893;45.0027;11.6053;14.4027;0;0.65;232;0;0;0;-2964;0;0;0;17.8333;67.1147;4
26/04/2012;03:30;22168;21.8427;14.6667;206112;214101;38.0613;45.2213;11.7847;14.8573;0;0.65;0;0;0;0;-3.12;0;0;0;17.7387;67.3707;4
26/04/2012;03:45;22064;21.7533;14;206763;214379;38.0373;45.2533;11524;14.9547;0;0.65;0;0;0;0;-3042;0;0;0;17.5713;67.52;4
26/04/2012;04:00;21.98;21652;14;207083;215339;38.1813;45.3707;11.4427;15052;0;0.65;0;0;0;0;-2964;0;0;0;17.4213;67976;4
26/04/2012;04:15;21.8787;21.5613;13.4667;207413;215072;38048;45352;11524;14.6787;0;0.65;0;0;0;0;-2.95133;0;0;0;17.3433;68312;4
26/04/2012;04:30;21.8;21.4533;13;208181;215019;38.0627;45384;11.6053;15.1173;0;958;0;0;0;0;-2964;0;0;0;17.2193;68.4827;4
26/04/2012;04:45;21.6853;21.3613;13;208.32;216469;38.18;45456;11.6867;14.8893;0;5.00267;0;0;0;0;-3.10733;0;0;0;17.1;68.4533;4
26/04/2012;05:00;21.5787;21252;13;208128;216747;38.2787;45.5467;11524;14.9547;0;87.2;0;0;0;0;-3.10733;0;0;0;17.0433;68536;4
26/04/2012;05:15;21.4947;21.1613;13;209472;216725;38.1413;45.4773;11524;14.8413;0;446656;52;0;71.68;0;-1.65067;0;0;0;16.9713;68.0507;4
26/04/2012;05:30;21.3947;21068;13.6;209333;218261;38152;45.5493;16.0753;22.5093;0;613376;0;1240.06;7669.08;1161.22;11468;0;0;0;16.9067;67.76;4
26/04/2012;05:45;21304;20984;15.8;210101;220789;38.1947;45.6187;21166;24.7893;0;614.08;0;3877.89;19931.5;3555.33;48604;0;0;0;16.8247;67.6667;4
26/04/2012;06:00;21.2173;20916;16;211061;222293;38.0453;45336;21.0033;24.7733;0;615531;0.396667;6264.83;31924.2;5569.54;98.2453;0;0;0;16788;67048;4
26/04/2012;06:15;21.14;20.8427;16.7333;212459;223147;38.0693;45248;20.9027;24496;0;616555;0.796667;9890.82;53502;8995.84;128304;0;0;0;16.88;66.3787;4
26/04/2012;06:30;21112;20.7907;17;213088;224117;38.4227;45496;21.2473;24.8533;0;618133;0.179333;11186.2;63488;10729.5;155381;0;0;0;16986;65.7307;4
26/04/2012;06:45;21.0747;20756;17;213355;223104;38564;45.5547;21.0847;26.4147;0;618987;0.0386667;11573.2;69416.3;12161.7;213472;0;0;0;17142;65392;4
26/04/2012;07:00;21072;20732;17;213643;223061;39.0267;45.4533;20.9847;34468;0;620096;0.0386667;11647.3;75573.9;14549;276363;0;0;0;17.3387;64.6587;4
26/04/2012;07:15;21.1;20732;17;214272;221707;39544;45424;28.4253;38076;0;620907;0.199333;11700.9;79918.4;17651.7;333813;0;0;0;17.6527;61.8533;4
26/04/2012;07:30;21156;20732;17.6667;214827;221813;39.8;45.36;31468;44296;0;621.12;0.83;11812.2;81207.3;22072;384875;0;0;0;18.0713;61048;4
26/04/2012;07:45;21.2173;20.78;19;214229;221067;40.0653;44.9973;40752;48.4987;0;622059;636;11881.8;83102.4;27253.4;439744;0;0;0;18.5147;60.0827;4
26/04/2012;08:00;21316;20.8667;19.1333;214293;218336;40.74;44.7013;41.4987;54.6133;0;622571;1.15867;11974.7;83746.8;33114.8;492096;0;0;0;19.0187;58008;4
26/04/2012;08:15;21.4493;20984;19.9333;213664;217045;41.2827;44.4133;50.3493;66.6347;0;622912;0.892667;12097.5;84557.8;39265.6;542763;0;0;0;19608;56.2587;4
26/04/2012;08:30;21616;21.1533;20;212779;216448;41.5747;44152;51.4053;84.9227;0;623125;1.62067;12270.3;84759.9;44427.9;593024;0;0;0;20.2533;54.56;4
26/04/2012;08:45;21.8053;21.32;20;212352;215488;40.8467;44.0213;51.6533;86.4;0;623467;1.60333;12270.9;87528.8;48966.3;640064;0;0;0;20.9027;53.1573;4
26/04/2012;09:00;22008;21.5587;21.4667;211723;213877;40.7093;43.7387;76.4427;114597;0;623851;1.03933;12060.7;86447.4;52275.9;680363;0;0;0;21.5093;52.0933;4
26/04/2012;09:15;22.2587;21836;22;210635;214581;40.5653;43.5413;81664;114.48;0;624.32;1.04133;11745.3;84467.7;54848.2;716373;0;0;0;22.2;50.5707;4
26/04/2012;09:30;22.4947;22.1333;22.6667;209952;213493;40.4413;43.3093;81.6613;114571;0;624491;792;11409.4;79044.6;56767.8;752085;0;0;0;22.8587;49472;4
26/04/2012;09:45;22.7933;22428;23;209589;213173;40.4053;43.1387;81.8427;114496;0;624576;1984;11100.8;72766.8;58859.5;788224;0;0;0;23.4467;48.3253;4
26/04/2012;10:00;23076;22.7413;23;208.64;212939;40312;42.9387;81.4027;118176;0;624.32;1604;10678.3;63602.7;59804.3;819413;0;0;0;24.0667;47.1627;4
26/04/2012;10:15;23364;23.1053;23;208192;212832;40232;42.6907;81.7413;144603;0;624533;1.39267;10384.7;50473.6;60279.5;845867;0;0;0;24.6773;46.0933;4
26/04/2012;10:30;23.6507;23.4533;23.1333;207861;212448;40.1227;42.4107;81.2427;144.24;0;625003;1.24533;9540.61;39114.1;60334.1;868.48;0;0;0;25.2907;45.0827;4
26/04/2012;10:45;23.9493;23.8213;23.9333;207509;212256;40004;42.1227;81.8427;144.24;0;624917;1816;9167.87;30033.2;59905.4;890.24;0;0;0;25.9507;43272;4
26/04/2012;11:00;24.2773;24.1947;24;207883;212299;39772;41728;81.1627;144.16;0;624.32;1.95667;8916.99;22614.7;59143.5;908459;0;0;0;26.5387;42.2773;4
26/04/2012;11:15;24.5907;24556;24.5333;206581;211797;39.6227;41.2213;81.3413;144443;0;624.32;1.91933;8615.94;17902.3;58054;923563;0;0;0;27.0333;40.7973;4
26/04/2012;11:30;24908;24.9133;25;206816;212405;39.3867;40.9133;81.1813;144.16;0;624661;1.71533;8551.42;15752.5;56464.7;931584;0;0;0;27592;39.9413;4
26/04/2012;11:45;25228;25.2667;25;209184;212096;39232;40552;81.2427;144784;0;623637;2.69;8945.66;13890.2;54651.6;933376;0;0;0;28.12;39.9453;4
26/04/2012;12:00;25.5213;25.6133;26.0667;210389;212149;39.2747;40388;81.0213;143221;0;623125;3.58533;10592.6;11530.9;52644.5;931456;0;0;0;28.4213;40288;4
26/04/2012;12:15;25.8187;25.8867;27;211072;212533;39.3707;40716;81.0213;115104;0;622315;3.23533;13803.5;11180;50899.6;925995;0;0;0;28384;40.3013;4
26/04/2012;12:30;26.0853;26.1227;27.9333;210891;212704;39448;40836;81.7653;113035;0;621888;2.36467;17780.7;10686.1;47680.2;887.68;0;0;0;28288;40.58;4
26/04/2012;12:45;26.3133;26.3307;29;210549;213141;39.5427;41.04;84.1307;112341;0;621.76;2846;25172.7;9647.79;45566.6;903083;0;0;0;28.2947;40488;4
26/04/2012;13:00;26.54;26504;29;211349;212608;39.6693;41936;80.9227;114.96;0;621.76;2.89133;32849.9;9368.58;42766.3;892672;0;0;0;28.32;39028;4
26/04/2012;13:15;26.7493;26.6667;28;210837;213387;39.7787;41756;80.7627;86.7573;0;621.76;2.64067;41354.6;8623.1;39710.7;875947;0;0;0;28.3133;38608;4
26/04/2012;13:30;26.9507;26.7787;25.6667;211211;216832;39.8653;41.5667;80.8613;83968;0;621589;3.04067;51721.6;8522.75;36872.2;856107;0;0;0;28.3813;38.5453;4
26/04/2012;13:45;27.1573;26.8893;25;211904;217675;40.0067;41.2227;80.7627;84.4693;0;621.12;3582;63234;8630.27;33983.1;833.92;0;0;0;28.4093;37.9693;4
26/04/2012;14:00;27316;27004;25;210891;216395;39996;41036;80.7627;69.0827;0;621035;3.11;73181.9;8608.77;31028.6;807339;0;0;0;28324;37.9973;4
26/04/2012;14:15;27476;27076;25;210688;214261;39.7;40.8253;80.6827;54464;0;620779;2.92533;78913.5;8350.72;27668.5;779179;0;0;0;28292;37.8573;4
26/04/2012;14:30;27568;27176;24.8667;209.28;280907;37.9707;40332;80.9413;51.1227;0;620608;3.18333;83561.1;8350.72;24536.4;744747;0;0;0;28.2427;37268;4
26/04/2012;14:45;27.6;27216;24;212469;304544;36672;39.2067;58664;44.1973;0;620224;3.45;86245.4;8135.68;21405.7;708565;0;0;0;28116;36.1493;4
26/04/2012;15:00;27.6173;27216;24;214805;291072;35436;38.04;51488;44.1147;0;619.84;3.56067;85175;7949.31;18843;669589;0;0;0;27.9013;35.5853;4
26/04/2012;15:15;27.7467;27224;24;215851;246741;36.5427;39.1693;51.1413;44016;0;619.84;3.01333;85508.1;7956.48;16899.4;630955;0;0;0;27.6547;35544;4
26/04/2012;15:30;27856;27.26;23.4667;215392;236704;36.0907;38.98;48.4373;34.4827;0;619584;3.06733;83064.1;7956.48;15387.3;589163;0;0;0;27.3187;35296;4
26/04/2012;15:45;27.9;27252;23;212747;227349;35.7587;39.5;41.3373;34.2213;0;619669;2484;80276.1;7920.64;14032.2;539989;0;0;0;26.9667;35.3813;4
26/04/2012;16:00;27924;27224;23;211659;224395;35.5027;38.7173;33012;29.16;0;619243;2.70267;79276.7;7884.8;12849.8;493376;0;0;0;26.6093;35.2267;4
26/04/2012;16:15;27884;27196;23;209152;219989;35.3867;38.64;21.2473;24.4147;0;618944;3314;76873.7;7992.32;12168.5;447232;0;0;0;26.1627;35.6747;4
26/04/2012;16:30;27.8493;27.1467;23;207979;214.24;35.4187;39.0133;21002;28804;0;618.56;2.42467;68232.5;7526.4;11674.3;370731;0;0;0;25.7253;36972;4
26/04/2012;16:45;27.7893;27072;23;207979;212683;35.5067;38.6613;20922;27.16;0;618091;2.39867;49287.2;6515.71;9432.41;267365;0;0;0;25372;37.58;4
26/04/2012;17:00;27724;26.9973;23;206112;213109;35.5373;38188;20.8233;25.6667;0;617.92;1.78333;65933.3;8551.42;10828.8;309227;0;0;0;25052;38.3373;4
26/04/2012;17:15;27.6493;26924;22.4;205152;211509;35.6733;38.4693;20904;24268;0;617835;2.22;22803.8;6723.58;6802.09;194219;0;0;0;24752;38732;4
26/04/2012;17:30;27576;26.8427;21.6667;204224;211264;35668;38.4907;20906;24.6907;0;617024;1.73;10163.2;5340.16;4838.4;87408;0;0;0;24.4533;39.0813;4
26/04/2012;17:45;27.5027;26.7627;21;204565;211733;35776;38.4333;20.8233;24.2347;0;616.64;1.49133;8322.05;4695.04;4350.98;73.3947;0;0;0;24.1867;39.5093;4
26/04/2012;18:00;27412;26.6813;20.8667;204288;211435;35948;38.6707;20.9207;24.7573;0;616.64;1734;7755.78;4078.59;4143.1;63.6427;0;0;0;23948;39.86;4
26/04/2012;18:15;27.3133;26.5813;20.2;203691;210475;36088;38.6933;21.0033;24056;0;616555;1836;6379.52;3885.06;3598.34;58.7093;0;0;0;23.72;40.5707;4
26/04/2012;18:30;27208;26.48;20;203499;209973;36.1533;38796;21002;24.5293;0;616085;1.75067;4157.44;2480.13;2257.92;34652;0;0;0;23512;41.1253;4
26/04/2012;18:45;27.0933;26384;20.9333;203552;210219;36.3933;38724;15.0347;22396;0;616;1.49133;1498.11;788.48;809984;12.3653;0;0;0;23.2787;42.0373;4
26/04/2012;19:00;26.98;26268;20.0667;203157;211125;36.6933;39016;11034;15.1013;0;394955;1.38933;0;0;0;-2.34;0;0;0;23.06;43.0347;4
