1:Date;2:Time;3:Temperature_Comedor_Sensor;4:Temperature_Habitacion_Sensor;5:Weather_Temperature;6:CO2_Comedor_Sensor;7:CO2_Habitacion_Sensor;8:Humedad_Comedor_Sensor;9:Humedad_Habitacion_Sensor;10:Lighting_Comedor_Sensor;11:Lighting_Habitacion_Sensor;12:Precipitacion;13:Meteo_Exterior_Crepusculo;14:Meteo_Exterior_Viento;15:Meteo_Exterior_Sol_Oest;16:Meteo_Exterior_Sol_Est;17:Meteo_Exterior_Sol_Sud;18:Meteo_Exterior_Piranometro;19:Exterior_Entalpic_1;20:Exterior_Entalpic_2;21:Exterior_Entalpic_turbo;22:Temperature_Exterior_Sensor;23:Humedad_Exterior_Sensor;24:Day_Of_Week
29/03/2012;06:15;17058;16.5513;8;209035;213205;42736;44.2027;15.59;23.44;0;611925;0;1498.11;6751.57;2157.57;16.0367;0;0;0;12.0307;53.24;4
29/03/2012;06:30;16.9627;16.4167;7.86667;209781;215573;42.6907;44216;20904;23.44;0;613419;0.0386667;5849.09;32510;7146.5;54396;0;0;0;11.9867;53224;4
29/03/2012;06:45;16908;16348;7;210165;214741;42.6187;44.1413;20822;23.44;0;615083;0.240667;8415.23;46511.4;12134.4;94.0853;0;0;0;12014;53008;4
29/03/2012;07:00;16.8433;16.3167;7.13333;210923;214923;42.6187;44112;21.2633;22.9467;0;616384;0.108667;9991.85;56754.2;18596.5;139648;0;0;0;12.0747;53.12;4
29/03/2012;07:15;16.7927;16.2733;8;211701;214485;42.4613;44016;20.8873;23.44;0;617493;72;11281.1;64315.4;25983.7;190.72;0;0;0;12216;52.8373;4
29/03/2012;07:30;16776;16.2367;8;211.84;214379;42.4107;43.9067;21.0033;26.7387;0;618432;0.283333;12210.9;70232.7;33860.3;242027;0;0;0;12.4213;52472;4
29/03/2012;07:45;16768;16.2267;8.93333;212171;214464;42.3973;43.7787;20986;36.2653;0;619.2;0.199333;13186.4;74140.3;41805.1;292864;0;0;0;12698;51.8373;4
29/03/2012;08:00;16.8;16.2293;9;212149;214496;42.2613;43.5813;20.9213;46.3733;0;620224;0.142667;14347.6;76630.7;49679;345.44;0;0;0;13.08;51088;4
29/03/2012;08:15;16.8673;16.3007;9;211552;214.08;42104;43352;29.9867;56.9067;0;621163;0.103333;15199.6;78321;57360.4;396757;0;0;0;13498;50.6267;4
29/03/2012;08:30;16.9373;16.4033;9;212427;214507;41.8747;43.0507;31.3053;83.5253;0;621888;0.339333;16104.8;79410.5;64255.3;447701;0;0;0;13.9673;50424;4
29/03/2012;08:45;17.0393;16.5413;11.8;212405;213611;41704;42776;41.5333;93.1147;0;622741;0.178667;16583.3;80464.6;70697;494933;0;0;0;14.4753;49.9093;4
29/03/2012;09:00;17.1887;16724;12;212448;213899;41576;42472;41596;113264;0;623296;0.350667;15916.4;83673.1;76368.6;541056;0;0;0;14.9893;49.24;4
29/03/2012;09:15;17.3793;16.9173;12;212437;212597;41.7173;42184;50.16;113413;0;623168;1.24667;14955.9;82397.9;81234.6;586645;0;0;0;15.4187;48352;4
29/03/2012;09:30;17.5847;17.1527;13.6667;212683;211701;41632;41.9093;51.5707;112997;0;623168;0.924667;13888.9;80254.3;85576.4;629461;0;0;0;15868;47872;4
29/03/2012;09:45;17.8167;17.4147;17;212299;211765;41456;41.6827;51736;132325;0;623595;0.625333;13150.9;75442.9;89855.3;663189;0;0;0;16.3873;47.4;4
29/03/2012;10:00;18.0853;17.6987;17;211893;211531;41448;41.48;51392;143.04;0;623936;1.28867;12734.5;68272.1;94584.8;702123;0;0;0;16.9673;46816;4
29/03/2012;10:15;18.3633;17964;17;212043;211051;41.3973;41.3653;71.4827;142.56;0;624.32;1746;11788.3;58714.8;95688;730325;0;0;0;17494;46.0693;4
29/03/2012;10:30;18.6467;18.3093;17.2667;211755;211947;41.2427;41.1253;81.3627;142432;0;624064;1.94067;11173.2;46683.5;95638.9;756565;0;0;0;18066;44.9653;4
29/03/2012;10:45;18.9227;18.6247;19;211755;212416;41.2347;40968;81.1627;142.88;0;623424;2112;10699.8;34694.5;95507.8;780.8;0;0;0;18.6827;44.9413;4
29/03/2012;11:00;19.2113;18936;19;211765;212192;41.3013;40944;81.6827;142128;0;623339;1972;10157.1;25459.4;95486;807552;0;0;0;19208;44.5573;4
29/03/2012;11:15;19.4947;19.2667;19;211819;212725;41496;40.9733;81.1627;142448;0;623125;2106;9640.96;19644.4;95502.3;826795;0;0;0;19654;44088;4
29/03/2012;11:30;19.7773;19.5187;19;212096;212224;41.5653;40952;81.2613;142.4;0;623168;2.05267;9375.74;16196.9;95518.7;843136;0;0;0;20.0633;43584;4
29/03/2012;11:45;20062;19.85;19;212373;212832;41.6347;40.9667;81504;142448;0;622912;1.73867;9676.8;13996;95360.3;846336;0;0;0;20.4687;43.2267;4
29/03/2012;12:00;20.3267;20.12;19.5333;212.48;212128;41.5707;40.8587;81.2427;142.4;0;622528;1862;11200.9;11552.8;95114.6;852779;0;0;0;20848;43.1093;4
29/03/2012;12:15;20.5987;20.4293;20;212053;212107;41.7333;40868;81.3413;141984;0;622187;1.90867;14261.6;10557.4;94453.8;855.68;0;0;0;21.2573;42.3013;4
29/03/2012;12:30;20.8373;20668;20;211755;211595;41.6133;40816;81.2027;142.4;0;622315;1.76133;19220.5;10543.4;92564.1;849323;0;0;0;21.6627;42.0187;4
29/03/2012;12:45;21.1013;20.92;20;212267;211371;41.9253;40912;81.1627;128128;0;621931;2.07733;26565.3;9805.82;90286.8;845568;0;0;0;21.9707;40.7907;4
29/03/2012;13:00;21.36;21.1373;20;212245;210933;41.8347;40.6627;80.8427;112037;0;622229;1576;36371.1;9139.2;86414.7;832981;0;0;0;22.38;40.7373;4
29/03/2012;13:15;21.6107;21.3227;20;212587;211413;41.8027;40.5107;81.0827;112496;0;621717;2.14267;48207.2;8859.65;81819;819925;0;0;0;22.8227;39.5907;4
29/03/2012;13:30;21852;21.5627;20;212117;210475;42056;40.4987;80.7627;113664;0;621675;2.07;61871.4;8873.98;76873.7;803029;0;0;0;23.1773;39.1173;4
29/03/2012;13:45;22.0733;21.7493;20;212405;211.04;41.9813;40.3213;78.5813;112027;0;621163;2.31;73976.5;8723.46;71939.4;782421;0;0;0;23.5693;38.5293;4
29/03/2012;14:00;22.2907;21928;20;212288;211157;42.0507;40268;51.0747;86048;0;621.12;1.82867;81627.8;8651.78;66199.6;754987;0;0;0;23828;37.9133;4
29/03/2012;14:15;22.5027;22.0813;20;212021;211232;42.1067;40.1947;51.0747;83456;0;621.12;2.16867;89483.9;8723.46;60803.8;726784;0;0;0;24.0907;37772;4
29/03/2012;14:30;22708;22.22;20.7333;211584;211285;40.7893;40.1333;51.1733;71.12;0;620949;1.90067;93612.7;8845.31;54941;693419;0;0;0;24.36;37536;4
29/03/2012;14:45;22.8987;22.3053;21;211.36;210965;39.6707;40.2133;47.1347;53.04;0;620.48;1.98467;94344.5;8780.8;47999.7;657195;0;0;0;24.58;36.6147;4
29/03/2012;15:00;23.0453;22.4347;21;210357;211.2;37.8987;40204;41.4187;46.5813;0;620651;1.72733;94901.6;8551.42;40756.6;617643;0;0;0;24.6467;36092;4
29/03/2012;15:15;23.1933;22.5427;21;209056;210539;37036;40216;41.3373;42.7013;0;620053;2.08533;91947;8200.19;33528.5;575829;0;0;0;24712;35.4573;4
29/03/2012;15:30;23304;22592;21;208928;210549;36.4747;40.1987;37.1613;32.5573;0;619.84;1.82;90942.1;7891.97;26711.4;532736;0;0;0;24.6587;34.3933;4
29/03/2012;15:45;23.3893;22684;21;208085;210656;36.5907;40.1027;31.0453;28.5267;0;619371;2.08333;89538.6;7712.77;20969.5;484544;0;0;0;24508;33.4467;4
29/03/2012;16:00;23452;22.7213;21;207339;210507;35.8707;40.0147;21.6033;23.2253;0;619.2;1.68733;85983.2;7476.22;16589.5;432533;0;0;0;24.2373;32.3093;4
29/03/2012;16:15;23508;22784;21;207584;210.24;35.1707;40.0187;20742;22.9813;0;619029;1.89733;83255.3;7332.86;13638.3;382955;0;0;0;23.8267;31104;4
29/03/2012;16:30;23.5187;22796;21;206.56;210219;34512;39.3347;20.9213;23108;0;618.56;1.68267;80352.6;7254.02;11416.2;333536;0;0;0;23.3893;31.2613;4
29/03/2012;16:45;23512;22.7573;20.4667;206176;209952;34264;38.5107;20.7593;23.2427;0;618517;1.43933;76294.8;7081.98;9719.81;280981;0;0;0;23.0053;31.3973;4
29/03/2012;17:00;23464;22744;20;206005;209312;33896;37724;20.9207;23.2547;0;617.92;1.99933;70737.9;6716.42;8386.56;226517;0;0;0;22.7;31.4347;4
29/03/2012;17:15;23.4067;22.6787;20;205227;209184;33.7747;37408;20.8227;23.0453;0;617835;1.11867;65099.1;6056.96;7418.88;175819;0;0;0;22.3987;31984;4
29/03/2012;17:30;23.3707;22672;20;205088;208992;33.8653;37064;20742;22488;0;617.28;1.08067;48765.6;4730.88;6006.78;116571;0;0;0;22.1107;33012;4
29/03/2012;17:45;23296;22.5813;20;205835;208715;33.8333;36.6827;20.6427;23144;0;616299;0.936667;3175.42;2343.94;2150.4;26.3453;0;0;0;21848;33.72;4
29/03/2012;18:00;23.2267;22544;20;206475;208736;34.6253;36.5467;19.5227;23.1093;0;615403;0.81;2408.45;1627.14;1584.13;16676;0;0;0;21556;35868;4
29/03/2012;18:15;23.18;22464;20;206.88;208992;35.4467;36.9987;11.1153;21.5907;0;614784;0.290667;1060.86;222208;229376;4.67067;0;0;0;21.2853;37.7987;4
29/03/2012;18:30;23084;22.3867;20;206912;210187;36.3387;37716;11.1487;13.8827;0;527829;0.47;0;0;0;-3.2;0;0;0;20972;40.3587;4
29/03/2012;18:45;22992;22.3067;19.0667;207755;210229;37304;38.4973;11.1153;12.5813;0;79.2933;0.173333;0;0;0;-3.70733;0;0;0;20664;42.3147;4
29/03/2012;19:00;22.9053;22228;19;208352;211179;37936;39.2267;11.7033;13.3627;0;3.02467;36;0;0;0;-3.96933;0;0;0;20.3993;43416;4
29/03/2012;19:15;22.8307;22.1253;19;208107;210933;38.3787;39.6053;11034;12.94;0;826;0;0;0;0;-3.77333;0;0;0;20.1467;44.04;4
29/03/2012;19:30;22.7347;22.0307;18.6;208533;210848;38812;40.08;11.0507;13.2647;0;0.65;0;0;0;0;-3904;0;0;0;19.8973;44.9147;4
29/03/2012;19:45;22.6467;21.9493;19;208672;212021;39.1667;40388;11.6867;13.1187;0;0.65;0;0;0;0;-3.77333;0;0;0;19.6527;45.3573;4
29/03/2012;20:00;22.5413;21848;19;208917;212971;39428;40.7107;11.3447;12858;0;0.65;44;0;0;0;-3.83867;0;0;0;19.4153;45.7067;4
29/03/2012;20:15;22432;21.7493;19;209227;213483;39.5333;40.9107;11.4093;13.1027;0;0.65;0.251333;0;0;0;-3904;0;0;0;19186;45.4667;4
29/03/2012;20:30;22.3293;21656;19;210517;214443;39484;41024;11.4427;12842;0;0.65;158;0;0;0;-3.57733;0;0;0;18.9307;44.8373;4
29/03/2012;20:45;22216;21.5293;19;210891;215979;39.2827;41.0747;11.1653;13.0213;0;0.65;0.352667;0;0;0;-3904;0;0;0;18.6193;43.2267;4
29/03/2012;21:00;22104;21424;19;211659;215456;38.8587;40992;11426;12598;0;0.65;0.757333;0;0;0;-3.77333;0;0;0;18318;41.6267;4
29/03/2012;21:15;21.9733;21264;19;212437;216437;38.3307;40.7707;11.4907;12.9393;0;0.65;0.45;0;0;0;-3.83867;0;0;0;18.0187;41816;4
29/03/2012;21:30;21.84;21132;19;212821;216267;38048;40.6307;11524;13.0213;0;0.65;0.468667;0;0;0;-3708;0;0;0;17.7347;41.5253;4
29/03/2012;21:45;21.7053;21;19;213056;215925;37.7267;40544;11426;12.9393;0;0.65;0.626667;0;0;0;-3.96933;0;0;0;17448;40.8093;4
29/03/2012;22:00;21.5613;20.8613;15.2667;212075;215243;37484;40272;11426;12696;0;0.65;0.170667;0;0;0;-3.77333;0;0;0;17.1753;40.5;4
29/03/2012;22:15;21.4453;20.7493;12;211.84;214635;37.5427;40.2987;11.5887;13.72;0;0.606667;0.44;0;0;0;-3512;0;0;0;16.9267;39.7133;4
29/03/2012;22:30;21304;20.6053;11.4;210677;214251;37.4987;40192;11426;13.0213;0;0.65;0.263333;0;0;0;-3.44667;0;0;0;16.66;39.4307;4
29/03/2012;22:45;21.1533;20.4513;11;210987;213131;36.5773;39.5987;11.5887;13.0213;0;0.65;124;0;0;0;-3.57733;0;0;0;16444;39.5587;4
29/03/2012;23:00;21.0227;20.3407;10.6;210027;213621;36.8107;39404;11.5073;13508;0;0.65;0;0;0;0;-3.38133;0;0;0;16182;40.1533;4
29/03/2012;23:15;20.88;20.2173;10.1333;210208;212928;37.1187;39.4307;11426;13.6067;0;0.65;0;0;0;0;-3.57733;0;0;0;15.9493;41.0853;4
29/03/2012;23:30;20.7573;20.0653;10;210528;213376;37.1267;39.3347;11.6053;13184;0;0.65;272;0;0;0;-3316;0;0;0;15742;41.48;4
29/03/2012;23:45;20.6387;19.9633;10;210016;213387;36.9107;39.3093;11524;12.9387;0;0.65;0.294667;0;0;0;-3.38133;0;0;0;15.5887;40.9973;4
30/03/2012;00:00;20.5133;19.8393;10;209952;212491;36784;39.2813;11.6053;13.2653;0;0.65;0.116667;0;0;0;-3512;0;0;0;15454;40.5773;4.06667
30/03/2012;00:15;20.38;19.74;9.66667;208491;211893;36.6893;39.2427;11.6867;12.8413;0;0.65;0.217333;0;0;0;-3.44667;0;0;0;15.3367;40.0093;5
30/03/2012;00:30;20246;19.6113;9;208.32;211147;36.6213;38.8853;11.3613;13.46;0;0.65;0.284667;0;0;0;-3.57733;0;0;0;15.24;39.8413;5
30/03/2012;00:45;20.1253;19.4753;9;207211;209312;36.3707;38.9747;11524;13.3467;0;0.65;0.202667;0;0;0;-3.25067;0;0;0;15.1193;39.7507;5
30/03/2012;01:00;20002;19.3887;9.73333;206.4;209312;36.4347;38.6867;11622;13.0213;0;0.65;0.282667;0;0;0;-3.64267;0;0;0;15.0067;39.56;5
30/03/2012;01:15;19.88;19.29;10;206144;209248;37.1067;38724;11.5887;13.0213;0;0.65;0.129333;0;0;0;-3.12;0;0;0;14.8467;40.0253;5
30/03/2012;01:30;19.7573;19.1533;9.8;204949;208.96;36756;38.6373;11426;13.0213;0;0.65;518;0;0;0;-3.44667;0;0;0;14.7233;40.0653;5
30/03/2012;01:45;19.6347;19.0653;9;205312;208907;36.5293;38.5893;11622;12.8587;0;0.65;158;0;0;0;-3512;0;0;0;14.6247;39.9693;5
30/03/2012;02:00;19.5233;18944;9;204725;208757;36876;38536;11524;13.4433;0;0.65;122;0;0;0;-3316;0;0;0;14526;40.0253;5
30/03/2012;02:15;19.3947;18.8133;9;203563;208341;37052;38.5;11.6867;13.1027;0;0.65;0.204667;0;0;0;-3.25067;0;0;0;14.42;40176;5
30/03/2012;02:30;19.2787;18.74;8.86667;203552;208192;37.0467;38.3973;11524;12662;0;0.65;0.0573333;0;0;0;-3316;0;0;0;14.3233;40.1427;5
30/03/2012;02:45;19.1787;18632;8.13333;202816;207808;37.4907;38.4973;11.6053;13.5093;0;0.65;0;0;0;0;-3316;0;0;0;14.2333;40.2333;5
30/03/2012;03:00;19.05;18524;8;202304;207957;37984;38.5333;11866;13184;0;0.65;0;0;0;0;-3316;0;0;0;14.0873;40604;5
30/03/2012;03:15;18936;18.4267;8;203157;208171;38.2573;38.6;11.6053;12.7773;0;0.65;0;0;0;0;-3.44667;0;0;0;13.8993;41.6347;5
30/03/2012;03:30;18.8333;18.3153;8;202901;208.64;38.2973;38708;11.5073;13.1027;0;0.65;0;0;0;0;-3.25067;0;0;0;13.7253;42096;5
30/03/2012;03:45;18.7053;18182;8;203573;208779;38328;38.7627;11.7033;13.3467;0;0.65;0;0;0;0;-3.38133;0;0;0;13574;42.3627;5
30/03/2012;04:00;18.6073;18.0667;8;204523;209024;38.2133;38.7853;11.4427;13428;0;0.65;0;0;0;0;-3316;0;0;0;13.4567;42.3013;5
30/03/2012;04:15;18.5047;17.9667;8;203509;208427;38.3373;38.8427;11.5887;12.94;0;0.65;0;0;0;0;-3316;0;0;0;13348;42.2347;5
30/03/2012;04:30;18.3767;17856;7.86667;203957;208.48;38.2587;38884;11.6053;13.5733;0;0.65;0;0;0;0;-3316;0;0;0;13.25;42.2587;5
30/03/2012;04:45;18.27;17.7247;7;204277;209024;38.3227;38912;11.6053;13.3467;0;0.65;0.0493333;0;0;0;-3.18533;0;0;0;13.1513;42.2133;5
30/03/2012;05:00;18136;17.59;7;203456;208213;38.6813;38.9613;11.7033;13.3467;0;0.65;36;0;0;0;-3316;0;0;0;13042;42.9467;5
30/03/2012;05:15;18.0247;17.5087;7;204309;208907;38.6307;38.9667;11524;13.3467;0;1046;0;0;0;0;-3316;0;0;0;12892;43.7893;5
30/03/2012;05:30;17.8973;17.4167;7;205387;209.6;38.6747;39036;11.7513;13672;0;14.7513;0;0;0;0;-3316;0;0;0;12.7327;44.5893;5
30/03/2012;05:45;17792;17.3013;7;206304;210443;38732;39116;11622;13428;0;283253;0;0;0;0;-2964;0;0;0;12.6113;45.3013;5
30/03/2012;06:00;17674;17.1773;7;208203;213109;38.7;39.1493;11524;15.0373;0;611797;0;0;845824;71.68;2.04267;0;0;0;12.4827;45.4453;5
30/03/2012;06:15;17562;17.0753;7;208779;213653;38672;39204;16.7593;23.2427;0;612139;36;1770.5;8141.48;2394.11;18406;0;0;0;12.38;45.7867;5
30/03/2012;06:30;17472;16.9467;7;209536;214496;38648;39248;21.1487;23.44;0;613419;0;5806.08;32219.1;7175.17;56.1973;0;0;0;12.2667;46.24;5
30/03/2012;06:45;17384;16.8573;7;210379;216032;38.6013;39236;21328;23.44;0;615168;0;8257.54;45312.7;11875.3;96.5787;0;0;0;12.2767;45.9227;5
30/03/2012;07:00;17.3167;16.7687;7.53333;210592;216;38396;39.2;21.0667;23.44;0;616555;0.171333;9640.96;54536.9;17954.1;142;0;0;0;12.3833;45472;5
30/03/2012;07:15;17.2833;16.7553;8;211029;216053;38252;39.1267;20986;23.6027;0;617621;0;10808;61456.4;24671.6;189963;0;0;0;12.5627;44968;5
30/03/2012;07:30;17.2593;16.7433;8;211104;216331;38.16;39;21084;26.2307;0;618304;594;11767.1;67584;32262.8;240309;0;0;0;12.8427;44.08;5
30/03/2012;07:45;17262;16.7267;9.86667;211136;215712;38.0093;38.86;21.3273;35.24;0;619669;0;12843;72283.5;40427.5;293525;0;0;0;13.2287;43616;5
30/03/2012;08:00;17.31;16.7367;10;211765;215285;37.8307;38.6627;21.0673;44.9733;0;620523;0.142667;13882;74214.1;47898.6;342795;0;0;0;13.7113;43528;5
30/03/2012;08:15;17.3547;16.8173;10;212683;214933;37.6213;38.4547;30068;53.0853;0;621376;0.334667;14706;75533;54987.4;392213;0;0;0;14244;43.9973;5
30/03/2012;08:30;17454;16942;11.8667;211851;214219;37.4587;38.1733;31208;79.4507;0;621.76;0.936667;15616.7;76442.3;61582;441856;0;0;0;14.8547;43.8507;5
30/03/2012;08:45;17.5773;17.0927;13.8667;212587;214709;37.2947;37.9413;40.8333;84928;0;622.4;0.970667;16081.6;77791.2;67999.1;489301;0;0;0;15.5147;43.3707;5
30/03/2012;09:00;17752;17306;14;211477;214293;37.0907;37.6667;41.4973;111339;0;622784;1.38;15495.2;80743.1;73143.6;534379;0;0;0;16.2293;42.6187;5
30/03/2012;09:15;17968;17.5433;16.2;211179;213387;36.9453;37384;45.8987;112475;0;623.04;1.27133;14699.2;79743.7;77886.8;579371;0;0;0;17.0047;41.9707;5
30/03/2012;09:30;18.2227;17818;17.2;210635;213227;36.8427;37.14;51736;113179;0;623808;0.774667;13739.3;77630.1;81988.3;616981;0;0;0;17812;41.1653;5
30/03/2012;09:45;18.4813;18.1313;19;210016;212565;36696;36.9493;51.5573;113243;0;624.32;0.972667;13107.2;73310.2;86431.1;652.8;0;0;0;18.6393;40.5707;5
30/03/2012;10:00;18.7493;18444;19.6667;209824;212.32;36.7307;36.8013;51736;134629;0;623979;1578;12705.1;65776.3;90625.4;685568;0;0;0;19.4273;40.3173;5
30/03/2012;10:15;19.0393;18.8133;21;209.76;211883;36.6827;36.6933;55.2427;142405;0;623765;1.87;11967.1;57038.2;94218.9;718507;0;0;0;20.1127;39.5093;5
30/03/2012;10:30;19368;19174;21.3333;209685;211595;36.5467;36.5467;81.5813;142.56;0;624533;1.9;11214.8;45256.7;95513.3;746027;0;0;0;20.7733;38.3933;5
30/03/2012;10:45;19.7013;19.5407;22;209728;211509;36.4933;36.36;81.5627;141904;0;624789;2.07067;10749.3;33981.8;95704.4;771797;0;0;0;21.4267;37228;5
30/03/2012;11:00;20.0213;19888;22.1333;209728;212149;36.4453;36.2747;81.8213;142.48;0;623851;1.52267;10506.9;25160.4;94797.8;785536;0;0;0;22.0747;36.7307;5
30/03/2012;11:15;20354;20.2947;22.8;209845;211819;36.2733;36.12;81.1013;143168;0;624235;1734;10099.7;19658.1;94180.7;808448;0;0;0;22.7133;36.2987;5
30/03/2012;11:30;20.6787;20652;23.1333;210133;211691;36.3907;36.0627;81.1627;142.4;0;624192;1.54933;9798.66;16390.8;93093.9;820651;0;0;0;23348;35.3107;5
30/03/2012;11:45;21056;21.0427;23.8667;211019;214272;36.3373;35.4853;81.3227;142.32;0;623723;2.05733;10199.7;14368.8;92799;831445;0;0;0;23.9427;34.8067;5
30/03/2012;12:00;21428;21444;24.6667;213472;220341;36.5293;35.56;81.5813;143024;0;623595;2.47333;11788.3;11946;91783.2;829269;0;0;0;24.4907;34464;5
30/03/2012;12:15;21736;21.7333;25;214347;218933;36.5667;35.6347;80944;142.4;0;623552;2.39667;14777.7;10971.8;91013.1;830848;0;0;0;25.0467;33.9347;5
30/03/2012;12:30;22.0507;22.0453;25;215029;217.6;36.6933;35.7507;80.8613;134555;0;623424;2146;19567.3;11007.3;89451.2;833963;0;0;0;25.5333;33.5413;5
30/03/2012;12:45;22.3613;22.3733;25;215083;217291;36.8813;35784;80.9227;118069;0;623296;2.91333;26529.8;10264.2;86190.8;823253;0;0;0;26024;33.0533;5
30/03/2012;13:00;22.6827;22.6507;25;214709;216757;36892;35.6907;81.1813;113099;0;623.04;3.07667;35953.3;9519.1;82594.5;817621;0;0;0;26548;32.78;5
30/03/2012;13:15;22.9733;22.9147;25;214699;217024;37.1933;35796;80.7627;112411;0;623.04;2.11533;47398.9;9261.06;78110.7;803243;0;0;0;27076;32.0707;5
30/03/2012;13:30;23.2707;23.1747;25;214581;215.68;37.3667;35896;81.0027;112325;0;622912;2.62;60241.2;9210.88;73102.7;782165;0;0;0;27576;31.4453;5
30/03/2012;13:45;23.5427;23436;25;214517;214635;37.5547;35.8093;50.7307;95088;0;622.4;2534;71666.3;9017.34;68034.6;757931;0;0;0;27.9827;31.2787;5
30/03/2012;14:00;23.8307;23.6653;25;213909;214667;37384;35.6973;50992;82.2453;0;622.4;2.69333;79167.5;8945.66;62892.7;733269;0;0;0;28324;31312;5
30/03/2012;14:15;24.0853;23.88;25;213.6;213451;37248;35648;50.9093;82.5973;0;622315;2536;86537.6;8974.34;57879.2;705.92;0;0;0;28.6653;31.1507;5
30/03/2012;14:30;24.3333;24.0613;25;213685;214379;37.4507;35.6987;50976;60.9707;0;621.76;2.51067;90914.8;9089.02;52513.5;675669;0;0;0;28936;31.0947;5
30/03/2012;14:45;24.5693;24.2493;25;213973;213.28;37.7133;35.74;48556;52704;0;621.76;2.91533;92105.4;8967.17;46194.7;643093;0;0;0;29128;30.68;5
30/03/2012;15:00;24776;24.4027;25.1333;213888;213333;37.4787;35524;41516;45848;0;621163;2928;91807.7;8658.94;38805.5;599637;0;0;0;29156;29.7387;5
30/03/2012;15:15;24.9787;24.5267;26;211.2;212416;35.3933;35.3293;33372;33176;0;620821;2.43267;78607.7;7497.73;28644.7;499.2;0;0;0;29124;29508;5
30/03/2012;15:30;25.1347;24.6293;25.8667;210955;212736;34.42;35.1667;37.0453;31.7947;0;620.48;2.82067;86543;8020.99;25706.5;519083;0;0;0;28.9947;29.1347;5
30/03/2012;15:45;25.2653;24.7373;25;211221;213376;34.3773;34.9653;31.1427;30.9;0;620437;2838;87550.6;8257.54;21039.1;483051;0;0;0;28.8427;28108;5
30/03/2012;16:00;25392;24.8013;25;210667;212117;34.36;34.6653;22.2227;23.0453;0;620267;3.49067;85011.1;8142.85;17444.2;436651;0;0;0;28.58;26408;5
30/03/2012;16:15;25.4693;24.8747;25;209088;212075;32.5533;34.3147;20.9387;22.7667;0;619.84;2.77733;78348.3;7727.1;14318.9;367776;0;0;0;28192;26.1747;5
30/03/2012;16:30;25.5147;24912;25;208512;211851;32.0667;33.92;20.5787;23208;0;619456;2.85467;59315.5;6336.51;10663.9;259712;0;0;0;27.7693;25.5173;5
30/03/2012;16:45;25.54;24944;25;207744;211616;31.5093;33.5707;20742;22668;0;618816;2146;55825.7;6042.62;9583.62;221013;0;0;0;27.3813;25784;5
30/03/2012;17:00;25528;24944;24.2667;207445;212352;31012;33.0467;20742;23.4053;0;618645;2338;46246.6;5440.51;8135.68;172811;0;0;0;26.9933;25984;5
30/03/2012;17:15;25.5107;24944;24;207861;212832;30832;32752;20822;22.7493;0;618091;2192;31618.4;4293.63;6264.83;116283;0;0;0;26.6387;26.4973;5
30/03/2012;17:30;25.4867;24896;24;207627;212181;30752;32024;20.6607;22732;0;617408;1.36467;14384.8;2910.21;4264.96;66.2107;0;0;0;26.3027;27.0773;5
30/03/2012;17:45;25432;24.88;24;207787;212117;31.0333;32.1293;20.8233;22784;0;617152;0.42;5361.66;2157.57;2924.54;36.4627;0;0;0;25.9133;27.7587;5
30/03/2012;18:00;25.3613;24.8267;24;207552;211.68;31.5013;32.3027;16.7573;22.9293;0;616.64;0.0773333;3290.11;1361.92;1921.02;19.4607;0;0;0;25.5333;28.26;5
30/03/2012;18:15;25.3;24.7947;23.4667;207264;211413;31916;32.5027;11.2133;19124;0;616341;0;1361.92;0;508928;4.65867;0;0;0;25164;28.3813;5
30/03/2012;18:30;25.2173;24724;23;207733;212075;32.0867;32836;10.74;12.9233;0;407552;0;0;0;0;-3.76067;0;0;0;24816;28.3707;5
30/03/2012;18:45;25.1427;24.6507;22.4667;208416;212224;32.2187;33.2187;10.7567;12.76;0;55.4587;0;0;0;0;-4.03467;0;0;0;24.4427;28.4253;5
30/03/2012;19:00;25072;24.5893;22;208821;212277;32436;33.3707;11132;12858;0;2.71667;0;0;0;0;-4.03467;0;0;0;24.0693;28.9533;5
30/03/2012;19:15;24992;24.4973;21.2667;209408;212843;32.5773;33.6547;11.1153;12842;0;782;0;0;0;0;-4034;0;0;0;23716;29.0027;5
30/03/2012;19:30;24916;24.4187;20.4667;209504;214336;32648;33.8667;10.7567;12.94;0;0.65;0;0;0;0;-4.1;0;0;0;23.4213;29.2493;5
30/03/2012;19:45;24.8373;24.3493;20;211317;216928;32636;34.0587;11.0173;13.2;0;0.65;354;0;0;0;-3.96933;0;0;0;23.1293;30.6427;5
30/03/2012;20:00;24.76;24.2613;20;211488;219488;32.6533;34.3067;11.1487;12158;0;0.65;0.810667;0;0;0;-4.03467;0;0;0;22848;31.1933;5
30/03/2012;20:15;24.6493;24.1493;20;212203;220928;32.6547;34.32;11.0173;12.6953;0;0.65;0.754667;0;0;0;-3904;0;0;0;22.5427;31.6333;5
30/03/2012;20:30;24.56;24.0387;20;212864;219701;32.7973;34348;11034;12.9387;0;0.65;532;0;0;0;-3.96867;0;0;0;22.2693;31.8773;5
30/03/2012;20:45;24.4853;23.9307;17.2;212736;219179;32972;34.5013;11132;12858;0;0.65;0.894667;0;0;0;-4.03467;0;0;0;21.9907;32.6133;5
